id_præd;id_præst;præst_navn;id_dok;dato;periode;helligdag;udgivelses_type;udgiver;stift;år_født;år_død;stilling;affiliation;afviger;txt;final;bemærkninger;;;;;
569;83;Andreas Christian Ludvig Grove-Rasmussen;pr569_83;04-12-1864;1864;2adv_1;1pre;Stiftbogtrykkeriet;sle;1836;1904;kap;ind;falsk;sandt;falsk;;;;;;
570;84;Caspar Johannes Boye;pr570_84;03-07-1853;1853;6tri_1;psa;P. B. Grünzer & Co.;køb;1791;1853;præ;tre;sand_aff;sandt;falsk;;;;;;
571;85;Jens Christian Edvard Theodor Mau;pr571_85;28-02-1864;1864;NA;1pre;Milo;fyn;1808;1885;præ;gru;sand_aff;sandt;falsk;;;;;;
572;85;Jens Christian Edvard Theodor Mau;pr572_85;13-03-1864;1864;mbe_1;1pre;Milo;køb;1808;1885;præ;gru;sand_aff;sandt;falsk;;;;;;
573;76;Kristoffer Olesen Larsen ;pr573_76;1931-01-11;1931-1933;1hel_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
574;76;Kristoffer Olesen Larsen ;pr574_76;1931-02-01;1931-1933;sep_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
575;76;Kristoffer Olesen Larsen ;pr575_76;1931-03-01;1931-1933;2fas_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
576;76;Kristoffer Olesen Larsen ;pr576_76;1931-03-15;1931-1933;mfa_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
577;76;Kristoffer Olesen Larsen ;pr577_76;1931-03-25;1931-1933;mbe_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
578;76;Kristoffer Olesen Larsen ;pr578_76;1931-03-29;1931-1933;pal_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
579;76;Kristoffer Olesen Larsen ;pr579_76;1931-05-03;1931-1933;4pås_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
580;76;Kristoffer Olesen Larsen ;pr580_76;1931-05-10;1931-1933;5pås_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
581;76;Kristoffer Olesen Larsen ;pr581_76;1931-05-14;1931-1933;Krh_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
582;76;Kristoffer Olesen Larsen ;pr582_76;1931-05-25;1931-1933;api_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
583;76;Kristoffer Olesen Larsen ;pr583_76;1931-06-07;1931-1933;1tri_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
584;76;Kristoffer Olesen Larsen ;pr584_76;1931-08-09;1931-1933;10tri_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
585;76;Kristoffer Olesen Larsen ;pr585_76;1931-08-16;1931-1933;11tri_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
586;76;Kristoffer Olesen Larsen ;pr586_76;1931-08-30;1931-1933;13tri_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
587;76;Kristoffer Olesen Larsen ;pr587_76;1931-09-13;1931-1933;15tri_1;psa;Tidehvers Forlag;køb;1899;1964;præ;tid;sand_dat;sandt;falsk;;;;;;
588;86;Niels Ivar Heje;pr588_86;1932-11-27;1931-1933;1adv_1;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;falsk;;;;;;
589;86;Niels Ivar Heje;pr589_86;1932-01-24;1931-1933;sep_1;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;falsk;;;;;;
590;86;Niels Ivar Heje;pr590_86;1931-09-20;1931-1933;16tri_1;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;falsk;;;;;;
591;86;Niels Ivar Heje;pr591_86;1945-04-22;1940-1945;3pås_1;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;sandt;;mangler txt fil;;;;
592;87;Vilhelm Krarup;pr592_87;1940-04-14;1940-1945;3pås_2;bla;Tidehvers Forlag;aar;1904;1999;præ;tid;falsk;sandt;sandt;;mangler txt fil;;;;
593;87;Vilhelm Krarup;pr593_87;1962-02-25;1961-1963;sek_2;bla;Tidehvers Forlag;køb;1904;1999;præ;tid;falsk;sandt;falsk;;;;;;
594;88;Nils Otto Martin Jensen;pr594_88;1942-03-01;1940-1945;2fas_2;bla;Tidehvers Forlag;aar;1901;NA;præ;tid;falsk;sandt;sandt;;mangler txt fil;;;;
595;88;Nils Otto Martin Jensen;pr595_88;1962-07-08;1961-1963;3tri_2;bla;Tidehvers Forlag;aar;1901;NA;præ;tid;falsk;sandt;falsk;;;;;;
596;86;Niels Ivar Heje;pr596_86;1931-12-25;1931-1933;jul_2;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;falsk;;;;;;
597;24;Peter Tage Schack;pr597_24;1932-02-21;1931-1933;2fas_2;bla;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;falsk;;;;;;
598;76;Kristoffer Olesen Larsen ;pr598_76;1941-02-23;1940-1945;fas_1;bla;Tidehvers Forlag;køb;1899;1964;præ;tid;falsk;sandt;sandt;;;;;;
599;89;Poul Olesen;pr599_89;1940-10-27;1940-1945;23tri_2;bla;Tidehvers Forlag;rib;1893;1982;præ;tid;falsk;sandt;sandt;;;;;;
600;24;Peter Tage Schack;pr600_24;1944-01-16;1940-1945;1hel_2;bla;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
601;90;Richard Sørensen ;pr601_90;1942-01-04;1940-1945;1nyt_2;bla;Tidehvers Forlag;aar;1909;1997;kap;tid_gru;falsk;sandt;sandt;;;;;;
602;91;Knud Ejler Løgstrup;pr602_91;1942-01-25;1940-1945;2hel_2;bla;Tidehvers Forlag;fyn;1905;1981;præ;tid;sand_aff;sandt;sandt;;;;;;
603;86;Niels Ivar Heje;pr603_86;1942-01-04;1940-1945;1nyt_2;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;sandt;;;;;;
604;86;Niels Ivar Heje;pr604_86;1941-12-25;1940-1945;jul_2;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;sandt;;;;;;
605;92;Paul Westergaard-Nielsen;pr605_92;1943-02-21;1940-1945;sep_1;bla;Tidehvers Forlag;aal;1913;1985;præ;tid;sand_aff;sandt;sandt;;;;;;
606;24;Peter Tage Schack;pr606_24;1944-09-10;1940-1945;14tri_2;bla;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
607;88;Nils Otto Martin Jensen;pr607_88;1942-08-16;1940-1945;11tri_2;bla;Tidehvers Forlag;aar;1901;NA;præ;tid;falsk;sandt;sandt;;;;;;
608;86;Niels Ivar Heje;pr608_86;1942-01-01;1940-1945;nyt_2;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;sandt;;;;;;
609;93;Aage Benjamin Kinch;pr609_93;1942-11-01;1940-1945;all_2;bla;Tidehvers Forlag;rib;1903;NA;præ;tid;falsk;sandt;sandt;;;;;;
610;94;Peder Christian Haahr;pr610_94;1943-01-17;1940-1945;2hel_1;bla;Tidehvers Forlag;vib;1904;1972;kap;tid;falsk;sandt;sandt;God prædiken om glæde!;;;;;
611;91;Knud Ejler Løgstrup;pr611_91;1942-06-28;1940-1945;4tri_2;bla;Tidehvers Forlag;fyn;1905;1981;præ;tid;sand_dat_aff;sandt;sandt;;;;;;
612;86;Niels Ivar Heje;pr612_86;1944-12-25;1940-1945;jul_2;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;sandt;;;;;;
613;24;Peter Tage Schack;pr613_24;1945-04-01;1940-1945;pås_1;bla;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
614;76;Kristoffer Olesen Larsen ;pr614_86;1961-03-05;1961-1963;3fas_1;bla;Tidehvers Forlag;køb;1891;1974;præ;tid;falsk;sandt;falsk;;;;;;
615;88;Nils Otto Martin Jensen;pr615_88;1962-01-28;1961-1963;3hel_2;bla;Tidehvers Forlag;aar;1901;NA;præ;tid;falsk;sandt;falsk;;;;;;
616;88;Nils Otto Martin Jensen;pr616_88;1963-05-05;1961-1963;3pås_1;bla;Tidehvers Forlag;aar;1901;NA;præ;tid;falsk;sandt;falsk;;;;;;
617;93;Aage Benjamin Kinch;pr617_93;1963-10-20;1961-1963;19tri_1;bla;Tidehvers Forlag;rib;1903;NA;præ;tid;sand_hel;sandt;falsk;;;;;;
618;24;Peter Tage Schack;pr618_24;1932-12-26;1931-1933;aju_1;bla;Tidehvers Forlag;køb;1892;1945;præ;tid;sand_dat;sandt;falsk;;;;;;
619;95;Knud Theodor Hansen;pr619_95;1940-10-06;1940-1945;20tri_2;bla;Tidehvers Forlag;fyn;1898;1996;præ;tid_gru;falsk;sandt;sandt;;;;;;
620;88;Nils Otto Martin Jensen;pr620_88;1940-07-07;1940-1945;7tri_2;bla;Tidehvers Forlag;aar;1901;NA;præ;tid;falsk;sandt;sandt;;;;;;
621;46;André Percy Eriksen;pr621_46;1963-09-08;1961-1963;13tri_1;bla;Re-Formatio;ros;1909;NA;præ;høj;falsk;sandt;falsk;;;;;;
622;50;Poul Marius Ulsdal;pr622_50;1963-11-17;1961-1963;26tri_1;bla;Re-Formatio;had;1913;2008;præ;NA;falsk;sandt;falsk;;;;;;
623;54;Ejnar Krogh;pr623_54;1961-12-25;1961-1963;jul_2;bla;Re-Formatio;aal;1912;NA;præ;høj;falsk;sandt;falsk;;;;;;
624;43;Asbjørn Fog;pr624_43;1961-05-21;1961-1963;pin_2;bla;Re-Formatio;aar;1902;1971;præ;høj;sand_dat;sandt;falsk;;;;;;
625;96;Sigurd Mejndor;pr625_96;1963-06-30;1961-1963;3tri_1;bla;Re-Formatio;aar;1907;2002;præ;høj;falsk;sandt;falsk;;;;;;
626;97;Bent Wenzel Noack;pr626_97;1961-07-30;1961-1963;9tri_1;bla;Præsteforeningen;hel;1915;2004;læg;NA;falsk;sandt;falsk;;;;;;
627;98;Peter Poul Jørgen Hansen ;pr627_98;1961-07-30;1961-1963;9tri_1;bla;Præsteforeningen;fyn;1916;2008;præ;gru;sand_aff;sandt;falsk;;;;;;
628;99;Niles Jørgen Rald;pr628_99;1961-07-30;1961-1963;9tri_1;bla;Præsteforeningen;køb;1899;1972;pro;NA;falsk;sandt;falsk;;;;;;
629;99;Niles Jørgen Rald;pr629_99;1961-12-25;1961-1963;jul_2;bla;Præsteforeningen;køb;1899;1972;pro;NA;falsk;sandt;falsk;;;;;;
630;100;Svend Carl Hartvig Kemp;pr630_100;1962-04-20;1961-1963;lan_2;bla;Præsteforeningen;køb;1906;1992;præ;NA;falsk;sandt;falsk;;;;;;
631;101;Carl Viggo Andersen Ruth;pr631_101;1962-04-20;1961-1963;2pås_2;bla;Præsteforeningen;aar;1903;1986;præ;gru;sand_aff;sandt;falsk;;;;;;
632;94;Peder Christian Haahr;pr632_94;1962-05-20;1961-1963;4pås_2;bla;Præsteforeningen;vib;1904;1972;kap;tid;falsk;sandt;falsk;;;;;;
633;102;Vagn Aage Kvist;pr633_103;1963-12-24;1961-1963;jua_1;bla;Præsteforeningen;rib;1914;2012;præ;gru;falsk;sandt;falsk;;;;;;
634;103;Edmund Torsten Jensen ;pr634_103;1963-04-11;1961-1963;skæ_2;bla;Re-Formatio;aar;1914;2012;præ;høj_gru;sand_dat;sandt;falsk;;;;;;
635;104;Axel Rosendal;pr635_104;1940-09-09;1940-1945;1adv_1;bla;Præsteforeningen;ros;1883;1966;bis;gru;sand_dat_hel;sandt;sandt;;;;;;
636;105;Christian Theodor Hoffmann-Madsen;pr636_105;1963-01-13;1961-1963;1hel_1;bla;Indre Mission;had;1902;NA;præ;kfu_ind;falsk;sandt;sandt;;;;;;
637;105;Christian Theodor Hoffmann-Madsen;pr637_105;1963-01-20;1961-1963;2hel_1;bla;Indre Mission;had;1902;NA;præ;kfu_ind;falsk;sandt;sandt;;;;;;
638;105;Christian Theodor Hoffmann-Madsen;pr638_105;1963-01-27;1961-1963;3hel_1;bla;Indre Mission;had;1902;NA;præ;kfu_ind;falsk;sandt;sandt;;;;;;
639;106;H. Røpke;pr639_106;1963-02-03;1961-1963;4hel_1;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
640;106;H. Røpke;pr640_106;1963-02-10;1961-1963;sep_1;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
641;106;H. Røpke;pr641_106;1963-02-24;1961-1963;fas_1;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
642;107;Henning Gelardi Mikkelsen;pr642_107;1963-03-03;1961-1963;1fas_1;bla;Indre Mission;had;1929;2021;præ;ind;falsk;sandt;sandt;;;;;;
643;107;Henning Gelardi Mikkelsen;pr643_107;1963-03-10;1961-1963;2fas_1;bla;Indre Mission;had;1929;2021;præ;ind;falsk;sandt;sandt;;;;;;
644;107;Henning Gelardi Mikkelsen;pr644_107;1963-03-17;1961-1963;3fas_1;bla;Indre Mission;had;1929;2021;præ;ind;falsk;sandt;sandt;;;;;;
645;107;Henning Gelardi Mikkelsen;pr645_107;1963-03-31;1961-1963;mbe_1;bla;Indre Mission;had;1929;2021;præ;ind;falsk;sandt;sandt;;;;;;
646;108;Emin Kristensen;pr646_108;1963-04-07;1961-1963;pal_1;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
647;108;Emin Kristensen;pr647_108;1963-04-28;1961-1963;2pås_1;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
648;109;Christian Nygaard-Andersen;pr648_109;1963-05-12;1961-1963;4pås_1;bla;Indre Mission;køb;1898;NA;præ;ind;falsk;sandt;sandt;;;;;;
649;109;Christian Nygaard-Andersen;pr649_109;1963-05-19;1961-1963;5pås_1;bla;Indre Mission;køb;1898;NA;præ;ind;falsk;sandt;sandt;;;;;;
650;109;Christian Nygaard-Andersen;pr650_109;1963-05-26;1961-1963;6pås_1;bla;Indre Mission;køb;1898;NA;præ;ind;falsk;sandt;sandt;;;;;;
651;110;Stefan Ottesen;pr651_110;1963-06-02;1961-1963;pin_1;bla;Indre Mission;køb;1907;1991;læg;ind;falsk;sandt;sandt;;;;;;
652;110;Stefan Ottesen;pr652_110;1963-06-09;1961-1963;tri_1;bla;Indre Mission;køb;1907;1991;læg;ind;falsk;sandt;sandt;;;;;;
653;110;Stefan Ottesen;pr653_110;1963-06-16;1961-1963;1tri_1;bla;Indre Mission;køb;1907;1991;læg;ind;falsk;sandt;sandt;;;;;;
654;110;Stefan Ottesen;pr654_110;1963-06-23;1961-1963;2tri_1;bla;Indre Mission;køb;1907;1991;læg;ind;falsk;sandt;sandt;;;;;;
655;110;Stefan Ottesen;pr655_110;1963-06-30;1961-1963;3tri_1;bla;Indre Mission;køb;1907;1991;læg;ind;falsk;sandt;sandt;;;;;;
656;111;Ove Bisgaard;pr656_111;1963-07-14;1961-1963;5tri_1;bla;Indre Mission;had;1918;1975;præ;ind_høj;falsk;sandt;sandt;;;;;;
657;111;Ove Bisgaard;pr657_111;1963-07-22;1961-1963;6tri_1;bla;Indre Mission;had;1918;1975;præ;ind_høj;falsk;sandt;sandt;;;;;;
658;112;Christian Peter Agger;pr658_112;1963-07-28;1961-1963;7tri_1;bla;Indre Mission;lol;1898;1945;pro;ind;falsk;sandt;sandt;;;;;;
659;113;Christian Peter Agger;pr659_113;1963-08-04;1961-1963;8tri_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
660;113;Christian Peter Agger;pr660_113;1963-08-18;1961-1963;10tri_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
661;113;Christian Peter Agger;pr661_113;1963-08-25;1961-1963;11tri_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
662;114;Asger Højlund;pr662_114;1963-09-01;1961-1963;12tri_1;bla;Indre Mission;køb;1923;1971;præ;ind;falsk;sandt;sandt;;;;;;
663;114;Asger Højlund;pr663_114;1963-09-15;1961-1963;14tri_1;bla;Indre Mission;køb;1923;1971;præ;ind;falsk;sandt;sandt;;;;;;
664;114;Asger Højlund;pr664_114;1963-09-29;1961-1963;16tri_1;bla;Indre Mission;køb;1923;1971;præ;ind;falsk;sandt;sandt;;;;;;
665;115;P. Stidsen;pr665_115;1963-10-06;1961-1963;17tri_1;bla;Indre Mission;ros;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
666;115;P. Stidsen;pr666_115;1963-10-13;1961-1963;18tri_1;bla;Indre Mission;ros;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
667;115;P. Stidsen;pr667_115;1963-10-20;1961-1963;19tri_1;bla;Indre Mission;ros;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
668;115;P. Stidsen;pr668_115;1963-10-27;1961-1963;20tri_1;bla;Indre Mission;ros;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
669;204;Anton Westergaard-Jacobsen;pr669_204;1963-11-03;1961-1963;all_1;bla;Indre Mission;rib;1895;1975;præ;ind;falsk;sandt;sandt;;;;;;
670;117;Niels Vestergaard;pr670_117;1963-11-10;1961-1963;22tri_1;bla;Indre Mission;vib;1927;2001;præ;ind;falsk;sandt;sandt;;;;;;
671;117;Niels Vestergaard;pr671_117;1963-11-17;1961-1963;23tri_2;bla;Indre Mission;vib;1927;2001;præ;ind;falsk;sandt;sandt;;;;;;
672;117;Niels Vestergaard;pr672_117;1963-11-24;1961-1963;24tri_1;bla;Indre Mission;vib;1927;2001;præ;ind;falsk;sandt;sandt;;;;;;
673;204;Anton Westergaard-Jacobsen;pr673_204;1963-12-01;1961-1963;1adv_2;bla;Indre Mission;rib;1895;1975;præ;ind;falsk;sandt;sandt;;;;;;
674;118;A. C. Jensen;pr674_118;1963-12-08;1961-1963;2adv_2;bla;Indre Mission;had;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
675;118;A. C. Jensen;pr675_118;1963-12-15;1961-1963;3adv_2;bla;Indre Mission;had;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
676;118;A. C. Jensen;pr676_118;1963-12-22;1961-1963;jul_2;bla;Indre Mission;had;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
677;119;Anton Hansen;pr677_119;1962-01-07;1961-1963;hel_2;bla;Indre Mission;vib;NA;NA;præ;ind;falsk;sandt;sandt;;;;;;
678;120;Ivan P. E. Mathiesen;pr678_120;1962-01-21;1961-1963;3hel_2;bla;Indre Mission;køb;1907;1987;præ;NA;falsk;sandt;sandt;;;;;;
679;121;Sv. A. Madsen;pr679_121;1962-01-28;1961-1963;4hel_2;bla;Indre Mission;rib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
680;122;Niels Anfred Brøndberg;pr680_122;1962-02-04;1961-1963;5hel_2;bla;Indre Mission;had;1893;1969;præ;ind;falsk;sandt;sandt;;;;;;
681;113;Christian Peter Agger;pr681_113;1962-02-11;1961-1963;6hel_1;bla;Indre Mission;ros;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
682;123;Thorvald Peder Hansen;pr682_123;1962-02-18;1961-1963;sep_2;bla;Indre Mission;aar;1900;NA;præ;ind;sand_aff;sandt;sandt;;;;;;
683;124;Enevold Smidt;pr683_124;1962-02-25;1961-1963;sek_2;bla;Indre Mission;had;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
684;125;A. J. Holm;pr684_125;1962-03-04;1961-1963;fas_2;bla;Indre Mission;vib;1907;NA;præ;NA;falsk;sandt;sandt;;;;;;
685;126;C. Søndergård Christensen;pr685_126;1962-03-12;1961-1963;1fas_2;bla;Indre Mission;had;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
686;127;Peder Gammelgaard Poulsen;pr686_127;1962-03-18;1961-1963;2fas_2;bla;Indre Mission;aal;1926;2016;præ;NA;falsk;sandt;sandt;;;;;;
687;128;A. Axelsen;pr687_128;1962-03-25;1961-1963;3fas_2;bla;Indre Mission;aal;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
688;129;Søren Christian Sørensen;pr688_129;1962-04-01;1961-1963;mfa_2;bla;Indre Mission;aal;1905;NA;præ;ind;falsk;sandt;sandt;;;;;;
689;130;Johannes Stouby;pr689_130;1962-04-08;1961-1963;mbe_2;bla;Indre Mission;rib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
690;131;Poul Schou;pr690_131;1962-04-22;1961-1963;pås_2;bla;Indre Mission;had;1898;NA;pro;NA;falsk;sandt;sandt;;;;;;
691;132;Knud Vedelø;pr691_132;1962-04-29;1961-1963;1pås_2;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
692;133;Elias Sørensen;pr692_133;1962-05-06;1961-1963;2pås_2;bla;Indre Mission;vib;1904;1973;præ;ind;falsk;sandt;sandt;;;;;;
693;134;Axel Andreasen;pr693_134;1962-05-13;1961-1963;3pås_2;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
694;135;Aksel Pedersen;pr694_135;1962-05-20;1961-1963;4pås_2;bla;Indre Mission;aal;1915;NA;præ;NA;falsk;sandt;sandt;;;;;;
695;136;Alfred Hansen;pr695_136;1962-05-27;1961-1963;5pås_2;bla;Indre Mission;vib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
696;137;J. Horn;pr696_137;1962-06-03;1961-1963;6pås_2;bla;Indre Mission;aal;NA;NA;læg ;ind;falsk;sandt;sandt;;;;;;
697;112;Christian Peter Agger;pr697_112;1962-06-10;1961-1963;pin_2;bla;Indre Mission;lol;1898;1945;pro;ind;falsk;sandt;sandt;;;;;;
698;138;Klaus Nielsen Refshauge;pr698_138;1962-06-17;1961-1963;tri_2;bla;Indre Mission;had;1912;1993;præ;ind;sand_aff;sandt;sandt;;;;;;
699;139;Verner Zako Groth Andersen;pr699_139;1962-06-24;1961-1963;1tri_2;bla;Indre Mission;vib;1918;1999;præ;ind;falsk;sandt;sandt;;;;;;
700;204;Anton Westergaard-Jacobsen;pr700_204;1962-07-01;1961-1963;2tri_2;bla;Indre Mission;rib;1895;1975;præ;ind;falsk;sandt;sandt;;;;;;
701;204;Anton Westergaard-Jacobsen;pr701_204;1962-07-08;1961-1963;3tri_2;bla;Indre Mission;rib;1895;1975;præ;ind;falsk;sandt;sandt;;;;;;
702;204;Anton Westergaard-Jacobsen;pr702_204;1962-07-22;1961-1963;5tri_2;bla;Indre Mission;rib;1895;1975;præ;ind;falsk;sandt;sandt;;;;;;
703;204;Anton Westergaard-Jacobsen;pr703_204;1962-07-29;1961-1963;6tri_2;bla;Indre Mission;rib;1895;1975;præ;ind;falsk;sandt;sandt;;;;;;
704;140;Johannes Sørensen;pr704_140;1962-08-05;1961-1963;7tri_2;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
705;140;Johannes Sørensen;pr705_140;1962-08-12;1961-1963;8tri_2;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
706;140;Johannes Sørensen;pr706_140;1962-08-19;1961-1963;9tri_2;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
707;140;Johannes Sørensen;pr707_140;1962-08-26;1961-1963;10tri_2;bla;Indre Mission;køb;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
708;141;Kristian Friis Hansen;pr708_141;1962-09-02;1961-1963;11tri_2;bla;Indre Mission;vib;1911;1995;præ;ind;falsk;sandt;sandt;;;;;;
709;141;Kristian Friis Hansen;pr709_141;1962-09-09;1961-1963;12tri_2;bla;Indre Mission;vib;1911;1995;præ;ind;falsk;sandt;sandt;;;;;;
710;141;Kristian Friis Hansen;pr710_141;1962-09-16;1961-1963;13tri_2;bla;Indre Mission;vib;1911;1995;præ;ind;falsk;sandt;sandt;;;;;;
711;141;Kristian Friis Hansen;pr711_141;1962-09-23;1961-1963;14tri_2;bla;Indre Mission;vib;1911;1995;præ;ind;falsk;sandt;sandt;;;;;;
712;141;Kristian Friis Hansen;pr712_141;1962-09-30;1961-1963;15tri_2;bla;Indre Mission;vib;1911;1995;præ;ind;falsk;sandt;sandt;;;;;;
713;142;Johannes Mathiasen;pr713_142;1962-10-07;1961-1963;16tri_2;bla;Indre Mission;rib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
714;142;Johannes Mathiasen;pr714_142;1962-10-14;1961-1963;17tri_2;bla;Indre Mission;rib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
715;142;Johannes Mathiasen;pr715_142;1962-10-21;1961-1963;18tri_2;bla;Indre Mission;rib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
716;142;Johannes Mathiasen;pr716_142;1962-10-28;1961-1963;19tri_2;bla;Indre Mission;rib;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
717;143;Valdemar Møller Larsen Vestenaa;pr717_143;1962-11-04;1961-1963;all_2;bla;Indre Mission;rib;1915;1991;præ;ind_høj;falsk;sandt;sandt;;;;;;
718;143;Valdemar Møller Larsen Vestenaa;pr718_143;1962-11-18;1961-1963;22tri_2;bla;Indre Mission;rib;1915;1991;præ;ind_høj;falsk;sandt;sandt;;;;;;
719;143;Valdemar Møller Larsen Vestenaa;pr719_143;1962-11-25;1961-1963;23tri_2;bla;Indre Mission;rib;1915;1991;præ;ind_høj;falsk;sandt;sandt;;;;;;
720;144;E. Horsfeldt Jeppesen;pr720_144;1962-12-02;1961-1963;1adv_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
721;144;E. Horsfeldt Jeppesen;pr721_144;1962-12-09;1961-1963;2adv_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
722;144;E. Horsfeldt Jeppesen;pr722_144;1962-12-16;1961-1963;3adv_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
723;144;E. Horsfeldt Jeppesen;pr723_144;1962-12-30;1961-1963;jus_1;bla;Indre Mission;aar;NA;NA;læg;ind;falsk;sandt;sandt;;;;;;
724;91;Knud Ejler Løgstrup;pr724_91;1940-04-14;1940-1945;3pås_2;psa;Gyldendal;fyn;1905;1981;præ;NA;falsk;sandt;sandt;;;;;;
725;91;Knud Ejler Løgstrup;pr725_91;1940-04-19;1940-1945;bed_2;psa;Gyldendal;fyn;1905;1981;præ;NA;falsk;sandt;sandt;;;;;;
726;91;Knud Ejler Løgstrup;pr726_91;1940-05-02;1940-1945;Krh_2;psa;Gyldendal;fyn;1905;1981;præ;NA;falsk;sandt;sandt;;;;;;
727;91;Knud Ejler Løgstrup;pr727_91;1940-05-12;1940-1945;pin_2;psa;Gyldendal;fyn;1905;1981;præ;NA;falsk;sandt;sandt;;;;;;
728;91;Knud Ejler Løgstrup;pr728_91;1940-05-19;1940-1945;tri_2;psa;Gyldendal;fyn;1905;1981;præ;NA;falsk;sandt;sandt;;;;;;
729;91;Knud Ejler Løgstrup;pr729_91;1940-08-04;1940-1945;11tri_2;psa;Gyldendal;fyn;1905;1981;præ;NA;falsk;sandt;sandt;;;;;;
